Label,Class
Train19730,non-crystallizable
Train19735,non-crystallizable
Train19741,non-crystallizable
Train19745,non-crystallizable
Train19752,non-crystallizable
Train19756,non-crystallizable
Train19771,non-crystallizable
Train19772,non-crystallizable
Train19773,non-crystallizable
Train19776,non-crystallizable
Train19777,non-crystallizable
Train19778,non-crystallizable
Train19782,non-crystallizable
Train19783,non-crystallizable
Train19784,non-crystallizable
Train19785,non-crystallizable
Train19786,non-crystallizable
Train19791,non-crystallizable
Train19794,non-crystallizable
Train19795,non-crystallizable
Train19798,non-crystallizable
Train19801,non-crystallizable
Train19809,non-crystallizable
Train19811,non-crystallizable
Train19812,non-crystallizable
Train19813,non-crystallizable
Train19827,non-crystallizable
Train19837,non-crystallizable
Train19848,non-crystallizable
Train19853,non-crystallizable
Train19854,non-crystallizable
Train19856,non-crystallizable
Train19858,non-crystallizable
Train19859,non-crystallizable
Train19860,non-crystallizable
Train19861,non-crystallizable
Train19870,non-crystallizable
Train19876,non-crystallizable
Train19880,non-crystallizable
Train19883,non-crystallizable
Train19893,non-crystallizable
Train19896,non-crystallizable
Train19897,non-crystallizable
Train19899,non-crystallizable
Train19905,non-crystallizable
Train19906,non-crystallizable
Train19919,non-crystallizable
Train19921,non-crystallizable
Train19926,non-crystallizable
Train19934,non-crystallizable
Train19935,non-crystallizable
Train19944,non-crystallizable
Train19948,non-crystallizable
Train19952,non-crystallizable
Train19954,non-crystallizable
Train19962,non-crystallizable
Train19963,non-crystallizable
Train19967,non-crystallizable
Train19971,non-crystallizable
Train19986,non-crystallizable
Train19989,non-crystallizable
Train19991,non-crystallizable
Train19992,non-crystallizable
Train19994,non-crystallizable
Train19996,non-crystallizable
Train20003,non-crystallizable
Train20005,non-crystallizable
Train20012,non-crystallizable
Train20014,non-crystallizable
Train20018,non-crystallizable
Train20023,non-crystallizable
Train20025,non-crystallizable
Train20028,non-crystallizable
Train20038,non-crystallizable
Train20041,non-crystallizable
Train20043,non-crystallizable
Train20049,non-crystallizable
Train20051,non-crystallizable
Train20052,non-crystallizable
Train20053,non-crystallizable
Train20055,non-crystallizable
Train20056,non-crystallizable
Train20059,non-crystallizable
Train20060,non-crystallizable
Train20065,non-crystallizable
Train20068,non-crystallizable
Train20082,non-crystallizable
Train20088,non-crystallizable
Train20090,non-crystallizable
Train20101,non-crystallizable
Train20102,non-crystallizable
Train20106,non-crystallizable
Train20108,non-crystallizable
Train20112,non-crystallizable
Train20113,non-crystallizable
Train20114,non-crystallizable
Train20119,non-crystallizable
Train20121,non-crystallizable
Train20124,non-crystallizable
Train20127,non-crystallizable
Train20130,non-crystallizable
Train20131,non-crystallizable
Train20137,non-crystallizable
Train20140,non-crystallizable
Train20142,non-crystallizable
Train20143,non-crystallizable
Train20144,non-crystallizable
Train20145,non-crystallizable
Train20146,non-crystallizable
Train20147,non-crystallizable
Train20148,non-crystallizable
Train20150,non-crystallizable
Train20151,non-crystallizable
Train20152,non-crystallizable
Train20153,non-crystallizable
Train20155,non-crystallizable
Train20156,non-crystallizable
Train20157,non-crystallizable
Train20158,non-crystallizable
Train20159,non-crystallizable
Train20162,non-crystallizable
Train20163,non-crystallizable
Train20164,non-crystallizable
Train20167,non-crystallizable
Train20171,non-crystallizable
Train20173,non-crystallizable
Train20174,non-crystallizable
Train20177,non-crystallizable
Train20180,non-crystallizable
Train20186,non-crystallizable
Train20187,non-crystallizable
Train20188,non-crystallizable
Train20189,non-crystallizable
Train20190,non-crystallizable
Train20191,non-crystallizable
Train20193,non-crystallizable
Train20196,non-crystallizable
Train20197,non-crystallizable
Train20198,non-crystallizable
Train20200,non-crystallizable
Train20201,non-crystallizable
Train20202,non-crystallizable
Train20203,non-crystallizable
Train20204,non-crystallizable
Train20206,non-crystallizable
Train20207,non-crystallizable
Train20208,non-crystallizable
Train20209,non-crystallizable
Train20210,non-crystallizable
Train20231,non-crystallizable
Train20233,non-crystallizable
Train20239,non-crystallizable
Train20244,non-crystallizable
Train20249,non-crystallizable
Train20251,non-crystallizable
Train20253,non-crystallizable
Train20256,non-crystallizable
Train20265,non-crystallizable
Train20267,non-crystallizable
Train20269,non-crystallizable
Train20274,non-crystallizable
Train20279,non-crystallizable
Train20281,non-crystallizable
Train20283,non-crystallizable
Train20284,non-crystallizable
Train20285,non-crystallizable
Train20288,non-crystallizable
Train20290,non-crystallizable
Train20291,non-crystallizable
Train20292,non-crystallizable
Train20293,non-crystallizable
Train20294,non-crystallizable
Train20295,non-crystallizable
Train20305,non-crystallizable
Train20315,non-crystallizable
Train20316,non-crystallizable
Train20321,non-crystallizable
Train20325,non-crystallizable
Train20326,non-crystallizable
Train20334,non-crystallizable
Train20335,non-crystallizable
Train20336,non-crystallizable
Train20338,non-crystallizable
Train20341,non-crystallizable
Train20360,non-crystallizable
Train20361,non-crystallizable
Train20369,non-crystallizable
Train20370,non-crystallizable
Train20375,non-crystallizable
Train20380,non-crystallizable
Train20382,non-crystallizable
Train20391,non-crystallizable
Train20398,non-crystallizable
Train20399,non-crystallizable
Train20401,non-crystallizable
Train20407,non-crystallizable
Train20410,non-crystallizable
Train20413,non-crystallizable
Train20414,non-crystallizable
Train20415,non-crystallizable
Train20416,non-crystallizable
Train20424,non-crystallizable
Train20434,non-crystallizable
Train20435,non-crystallizable
Train20436,non-crystallizable
Train20439,non-crystallizable
Train20440,non-crystallizable
Train20441,non-crystallizable
Train20445,non-crystallizable
Train20446,non-crystallizable
Train20465,non-crystallizable
Train20470,non-crystallizable
Train20471,non-crystallizable
Train20476,non-crystallizable
Train20477,non-crystallizable
Train20480,non-crystallizable
Train20489,non-crystallizable
Train20491,non-crystallizable
Train20495,non-crystallizable
Train20499,non-crystallizable
Train20508,non-crystallizable
Train20516,non-crystallizable
Train20518,non-crystallizable
Train20524,non-crystallizable
Train20525,non-crystallizable
Train20527,non-crystallizable
Train20528,non-crystallizable
Train20529,non-crystallizable
Train20536,non-crystallizable
Train20541,non-crystallizable
Train20543,non-crystallizable
Train20546,non-crystallizable
Train20547,non-crystallizable
Train20548,non-crystallizable
Train20549,non-crystallizable
Train20552,non-crystallizable
Train20557,non-crystallizable
Train20558,non-crystallizable
Train20569,non-crystallizable
Train20570,non-crystallizable
Train20575,non-crystallizable
Train20582,non-crystallizable
Train20588,non-crystallizable
Train20591,non-crystallizable
Train20595,non-crystallizable
Train20596,non-crystallizable
Train20599,non-crystallizable
Train20601,non-crystallizable
Train20602,non-crystallizable
Train20612,non-crystallizable
Train20616,non-crystallizable
Train20618,non-crystallizable
Train20627,non-crystallizable
Train20628,non-crystallizable
Train20632,non-crystallizable
Train20634,non-crystallizable
Train20635,non-crystallizable
Train20637,non-crystallizable
Train20640,non-crystallizable
Train20642,non-crystallizable
Train20643,non-crystallizable
Train20648,non-crystallizable
Train20650,non-crystallizable
Train20653,non-crystallizable
Train20662,non-crystallizable
Train20664,non-crystallizable
Train20665,non-crystallizable
Train20667,non-crystallizable
Train20677,non-crystallizable
Train20680,non-crystallizable
Train20684,non-crystallizable
Train20686,non-crystallizable
Train20687,non-crystallizable
Train20690,non-crystallizable
Train20692,non-crystallizable
Train20697,non-crystallizable
Train20702,non-crystallizable
Train20704,non-crystallizable
Train20706,non-crystallizable
Train20709,non-crystallizable
Train20710,non-crystallizable
Train20715,non-crystallizable
Train20722,non-crystallizable
Train20730,non-crystallizable
Train20734,non-crystallizable
Train20742,non-crystallizable
Train20745,non-crystallizable
Train20746,non-crystallizable
Train20747,non-crystallizable
Train20749,non-crystallizable
Train20755,non-crystallizable
Train20762,non-crystallizable
Train20764,non-crystallizable
Train20765,non-crystallizable
Train20770,non-crystallizable
Train20774,non-crystallizable
Train20777,non-crystallizable
Train20778,non-crystallizable
Train20780,non-crystallizable
Train20783,non-crystallizable
Train20787,non-crystallizable
Train20793,non-crystallizable
Train20794,non-crystallizable
Train20799,non-crystallizable
Train20800,non-crystallizable
Train20803,non-crystallizable
Train20805,non-crystallizable
Train20807,non-crystallizable
Train20814,non-crystallizable
Train20815,non-crystallizable
Train20824,non-crystallizable
Train20825,non-crystallizable
Train20827,non-crystallizable
Train20832,non-crystallizable
Train20833,non-crystallizable
Train20834,non-crystallizable
Train20836,non-crystallizable
Train20850,non-crystallizable
Train20852,non-crystallizable
Train20857,non-crystallizable
Train20860,non-crystallizable
Train20861,non-crystallizable
Train20865,non-crystallizable
Train20866,non-crystallizable
Train20868,non-crystallizable
Train20869,non-crystallizable
Train20870,non-crystallizable
Train20875,non-crystallizable
Train20880,non-crystallizable
Train20881,non-crystallizable
Train20882,non-crystallizable
Train20887,non-crystallizable
Train20890,non-crystallizable
Train20892,non-crystallizable
Train20895,non-crystallizable
Train20896,non-crystallizable
Train20898,non-crystallizable
Train20900,non-crystallizable
Train20901,non-crystallizable
Train20902,non-crystallizable
Train20904,non-crystallizable
Train20906,non-crystallizable
Train20913,non-crystallizable
Train20918,non-crystallizable
Train20919,non-crystallizable
Train20926,non-crystallizable
Train20938,non-crystallizable
Train20939,non-crystallizable
Train20940,non-crystallizable
Train20968,non-crystallizable
Train20974,non-crystallizable
Train20978,non-crystallizable
Train20984,non-crystallizable
Train20989,non-crystallizable
Train20991,non-crystallizable
Train20995,non-crystallizable
Train20997,non-crystallizable
Train20998,non-crystallizable
Train21000,non-crystallizable
Train21002,non-crystallizable
Train21003,non-crystallizable
Train21004,non-crystallizable
Train21007,non-crystallizable
Train21008,non-crystallizable
Train21009,non-crystallizable
Train21010,non-crystallizable
Train21011,non-crystallizable
Train21012,non-crystallizable
Train21013,non-crystallizable
Train21015,non-crystallizable
Train21016,non-crystallizable
Train21017,non-crystallizable
Train21019,non-crystallizable
Train21020,non-crystallizable
Train21021,non-crystallizable
Train21026,non-crystallizable
Train21039,non-crystallizable
Train21049,non-crystallizable
Train21050,non-crystallizable
Train21055,non-crystallizable
Train21063,non-crystallizable
Train21065,non-crystallizable
Train21069,non-crystallizable
Train21074,non-crystallizable
Train21075,non-crystallizable
Train21082,non-crystallizable
Train21102,non-crystallizable
Train21103,non-crystallizable
Train21107,non-crystallizable
Train21109,non-crystallizable
Train21113,non-crystallizable
Train21120,non-crystallizable
Train21125,non-crystallizable
Train21126,non-crystallizable
Train21129,non-crystallizable
Train21131,non-crystallizable
Train21136,non-crystallizable
Train21137,non-crystallizable
Train21139,non-crystallizable
Train21143,non-crystallizable
Train21146,non-crystallizable
Train21151,non-crystallizable
Train21158,non-crystallizable
Train21162,non-crystallizable
Train21166,non-crystallizable
Train21173,non-crystallizable
Train21178,non-crystallizable
Train21186,non-crystallizable
Train21187,non-crystallizable
Train21193,non-crystallizable
Train21196,non-crystallizable
Train21206,non-crystallizable
Train21208,non-crystallizable
Train21209,non-crystallizable
Train21211,non-crystallizable
Train21212,non-crystallizable
Train21214,non-crystallizable
Train21215,non-crystallizable
Train21216,non-crystallizable
Train21219,non-crystallizable
Train21222,non-crystallizable
Train21234,non-crystallizable
Train21235,non-crystallizable
Train21237,non-crystallizable
Train21239,non-crystallizable
Train21240,non-crystallizable
Train21243,non-crystallizable
Train21245,non-crystallizable
Train21246,non-crystallizable
Train21253,non-crystallizable
Train21254,non-crystallizable
Train21255,non-crystallizable
Train21256,non-crystallizable
Train21257,non-crystallizable
Train21262,non-crystallizable
Train21263,non-crystallizable
Train21266,non-crystallizable
Train21274,non-crystallizable
Train21275,non-crystallizable
Train21284,non-crystallizable
Train21289,non-crystallizable
Train21290,non-crystallizable
Train21291,non-crystallizable
Train21292,non-crystallizable
Train21296,non-crystallizable
Train21300,non-crystallizable
Train21301,non-crystallizable
Train21302,non-crystallizable
Train21303,non-crystallizable
Train21304,non-crystallizable
Train21307,non-crystallizable
Train21311,non-crystallizable
Train21313,non-crystallizable
Train21320,non-crystallizable
Train21321,non-crystallizable
Train21323,non-crystallizable
Train21325,non-crystallizable
Train21329,non-crystallizable
Train21331,non-crystallizable
Train21333,non-crystallizable
Train21342,non-crystallizable
Train21344,non-crystallizable
Train21345,non-crystallizable
Train21347,non-crystallizable
Train21351,non-crystallizable
Train21353,non-crystallizable
Train21361,non-crystallizable
Train21374,non-crystallizable
Train21377,non-crystallizable
Train21378,non-crystallizable
Train21382,non-crystallizable
Train21383,non-crystallizable
Train21384,non-crystallizable
Train21390,non-crystallizable
Train21400,non-crystallizable
Train21401,non-crystallizable
Train21402,non-crystallizable
Train21404,non-crystallizable
Train21408,non-crystallizable
Train21409,non-crystallizable
Train21411,non-crystallizable
Train21421,non-crystallizable
Train21422,non-crystallizable
Train21429,non-crystallizable
Train21437,non-crystallizable
Train21439,non-crystallizable
Train21445,non-crystallizable
Train21450,non-crystallizable
Train21451,non-crystallizable
Train21452,non-crystallizable
Train21453,non-crystallizable
Train21457,non-crystallizable
Train21459,non-crystallizable
Train21465,non-crystallizable
Train21466,non-crystallizable
Train21467,non-crystallizable
Train21474,non-crystallizable
Train21475,non-crystallizable
Train21476,non-crystallizable
Train21477,non-crystallizable
Train21478,non-crystallizable
Train21479,non-crystallizable
Train21480,non-crystallizable
Train21481,non-crystallizable
Train21482,non-crystallizable
Train21484,non-crystallizable
Train21489,non-crystallizable
Train21490,non-crystallizable
Train21493,non-crystallizable
Train21497,non-crystallizable
Train21499,non-crystallizable
Train21507,non-crystallizable
Train21508,non-crystallizable
Train21510,non-crystallizable
Train21512,non-crystallizable
Train21516,non-crystallizable
Train21517,non-crystallizable
Train21524,non-crystallizable
Train21527,non-crystallizable
Train21529,non-crystallizable
Train21530,non-crystallizable
Train21531,non-crystallizable
Train21532,non-crystallizable
Train21533,non-crystallizable
Train21537,non-crystallizable
Train21540,non-crystallizable
Train21542,non-crystallizable
Train21543,non-crystallizable
Train21544,non-crystallizable
Train21545,non-crystallizable
Train21546,non-crystallizable
Train21548,non-crystallizable
Train21550,non-crystallizable
Train21553,non-crystallizable
Train21554,non-crystallizable
Train21555,non-crystallizable
Train21557,non-crystallizable
Train21558,non-crystallizable
Train21559,non-crystallizable
Train21561,non-crystallizable
Train21562,non-crystallizable
Train21566,non-crystallizable
Train21567,non-crystallizable
Train21568,non-crystallizable
Train21570,non-crystallizable
Train21571,non-crystallizable
Train21572,non-crystallizable
Train21573,non-crystallizable
Train21577,non-crystallizable
Train21578,non-crystallizable
Train21582,non-crystallizable
Train21586,non-crystallizable
Train21587,non-crystallizable
Train21588,non-crystallizable
Train21589,non-crystallizable
Train21590,non-crystallizable
Train21592,non-crystallizable
Train21593,non-crystallizable
Train21594,non-crystallizable
Train21595,non-crystallizable
Train21596,non-crystallizable
Train21598,non-crystallizable
Train21600,non-crystallizable
Train21602,non-crystallizable
Train21604,non-crystallizable
Train21605,non-crystallizable
Train21607,non-crystallizable
Train21613,non-crystallizable
Train21617,non-crystallizable
Train21618,non-crystallizable
Train21622,non-crystallizable
Train21628,non-crystallizable
Train21629,non-crystallizable
Train21630,non-crystallizable
Train21631,non-crystallizable
Train21632,non-crystallizable
Train21634,non-crystallizable
Train21635,non-crystallizable
Train21637,non-crystallizable
Train21639,non-crystallizable
Train21640,non-crystallizable
Train21641,non-crystallizable
Train21642,non-crystallizable
Train21643,non-crystallizable
Train21644,non-crystallizable
Train21645,non-crystallizable
Train21646,non-crystallizable
Train21650,non-crystallizable
Train21651,non-crystallizable
Train21652,non-crystallizable
Train21655,non-crystallizable
Train21657,non-crystallizable
Train21658,non-crystallizable
Train21659,non-crystallizable
Train21660,non-crystallizable
Train21661,non-crystallizable
Train21662,non-crystallizable
Train21663,non-crystallizable
Train21664,non-crystallizable
Train21665,non-crystallizable
Train21667,non-crystallizable
Train21668,non-crystallizable
Train21669,non-crystallizable
Train21670,non-crystallizable
Train21671,non-crystallizable
Train21672,non-crystallizable
Train21675,non-crystallizable
Train21676,non-crystallizable
Train21677,non-crystallizable
Train21678,non-crystallizable
Train21679,non-crystallizable
Train21684,non-crystallizable
Train21685,non-crystallizable
Train21686,non-crystallizable
Train21687,non-crystallizable
Train21688,non-crystallizable
Train21689,non-crystallizable
Train21690,non-crystallizable
Train21692,non-crystallizable
Train21694,non-crystallizable
Train21695,non-crystallizable
Train21696,non-crystallizable
Train21698,non-crystallizable
Train21701,non-crystallizable
Train21703,non-crystallizable
Train21704,non-crystallizable
Train21705,non-crystallizable
Train21707,non-crystallizable
Train21708,non-crystallizable
Train21709,non-crystallizable
Train21710,non-crystallizable
Train21712,non-crystallizable
Train21713,non-crystallizable
Train21714,non-crystallizable
Train21716,non-crystallizable
Train21718,non-crystallizable
Train21723,non-crystallizable
Train21724,non-crystallizable
Train21725,non-crystallizable
Train21726,non-crystallizable
Train21727,non-crystallizable
Train21728,non-crystallizable
Train21730,non-crystallizable
Train21733,non-crystallizable
Train21734,non-crystallizable
Train21737,non-crystallizable
Train21738,non-crystallizable
Train21739,non-crystallizable
Train21741,non-crystallizable
Train21743,non-crystallizable
Train21745,non-crystallizable
Train21746,non-crystallizable
Train21748,non-crystallizable
Train21749,non-crystallizable
Train21750,non-crystallizable
Train21752,non-crystallizable
Train21754,non-crystallizable
Train21761,non-crystallizable
Train21763,non-crystallizable
Train21766,non-crystallizable
Train21767,non-crystallizable
Train21768,non-crystallizable
Train21769,non-crystallizable
Train21770,non-crystallizable
Train21771,non-crystallizable
Train21772,non-crystallizable
Train21773,non-crystallizable
Train21774,non-crystallizable
Train21775,non-crystallizable
Train21776,non-crystallizable
Train21777,non-crystallizable
Train21778,non-crystallizable
Train21779,non-crystallizable
Train21781,non-crystallizable
Train21782,non-crystallizable
Train21784,non-crystallizable
Train21785,non-crystallizable
Train21786,non-crystallizable
Train21788,non-crystallizable
Train21789,non-crystallizable
Train21791,non-crystallizable
Train21792,non-crystallizable
Train21793,non-crystallizable
Train21797,non-crystallizable
Train21798,non-crystallizable
Train21800,non-crystallizable
Train21802,non-crystallizable
Train21803,non-crystallizable
Train21804,non-crystallizable
Train21805,non-crystallizable
Train21806,non-crystallizable
Train21807,non-crystallizable
Train21809,non-crystallizable
Train21810,non-crystallizable
Train21811,non-crystallizable
Train21812,non-crystallizable
Train21813,non-crystallizable
Train21815,non-crystallizable
Train21816,non-crystallizable
Train21817,non-crystallizable
Train21818,non-crystallizable
Train21819,non-crystallizable
Train21820,non-crystallizable
Train21821,non-crystallizable
Train21823,non-crystallizable
Train21824,non-crystallizable
Train21826,non-crystallizable
Train21827,non-crystallizable
Train21828,non-crystallizable
Train21829,non-crystallizable
Train21831,non-crystallizable
Train21833,non-crystallizable
Train21835,non-crystallizable
Train21836,non-crystallizable
Train21837,non-crystallizable
Train21838,non-crystallizable
Train21840,non-crystallizable
Train21841,non-crystallizable
Train21842,non-crystallizable
Train21843,non-crystallizable
Train21844,non-crystallizable
Train21845,non-crystallizable
Train21846,non-crystallizable
Train21847,non-crystallizable
Train21849,non-crystallizable
Train21850,non-crystallizable
Train21851,non-crystallizable
Train21852,non-crystallizable
Train21853,non-crystallizable
Train21854,non-crystallizable
Train21855,non-crystallizable
Train21857,non-crystallizable
Train21858,non-crystallizable
Train21859,non-crystallizable
Train21860,non-crystallizable
Train21862,non-crystallizable
Train21863,non-crystallizable
Train21864,non-crystallizable
Train21865,non-crystallizable
Train21867,non-crystallizable
Train21870,non-crystallizable
Train21872,non-crystallizable
Train21873,non-crystallizable
Train21874,non-crystallizable
Train21876,non-crystallizable
Train21878,non-crystallizable
Train21879,non-crystallizable
Train21880,non-crystallizable
Train21883,non-crystallizable
Train21884,non-crystallizable
Train21886,non-crystallizable
Train21891,non-crystallizable
Train21895,non-crystallizable
Train21900,non-crystallizable
Train21903,non-crystallizable
Train21904,non-crystallizable
Train21907,non-crystallizable
Train21910,non-crystallizable
Train21912,non-crystallizable
Train21922,non-crystallizable
Train21923,non-crystallizable
Train21928,non-crystallizable
Train21932,non-crystallizable
Train21933,non-crystallizable
Train21934,non-crystallizable
Train21935,non-crystallizable
Train21939,non-crystallizable
Train21962,non-crystallizable
Train21967,non-crystallizable
Train21968,non-crystallizable
Train21971,non-crystallizable
Train21973,non-crystallizable
Train21983,non-crystallizable
Train21997,non-crystallizable
Train21998,non-crystallizable
Train22022,non-crystallizable
Train22024,non-crystallizable
Train22025,non-crystallizable
Train22026,non-crystallizable
Train22034,non-crystallizable
Train22037,non-crystallizable
Train22040,non-crystallizable
Train22050,non-crystallizable
Train22053,non-crystallizable
Train22058,non-crystallizable
Train22060,non-crystallizable
Train22064,non-crystallizable
Train22070,non-crystallizable
Train22071,non-crystallizable
Train22075,non-crystallizable
Train22076,non-crystallizable
Train22087,non-crystallizable
Train22096,non-crystallizable
Train22117,non-crystallizable
Train22118,non-crystallizable
Train22119,non-crystallizable
Train22122,non-crystallizable
Train22126,non-crystallizable
Train22128,non-crystallizable
Train22131,non-crystallizable
Train22135,non-crystallizable
Train22136,non-crystallizable
Train22140,non-crystallizable
Train22146,non-crystallizable
Train22147,non-crystallizable
Train22160,non-crystallizable
Train22163,non-crystallizable
Train22171,non-crystallizable
Train22173,non-crystallizable
Train22175,non-crystallizable
Train22180,non-crystallizable
Train22183,non-crystallizable
Train22188,non-crystallizable
Train22191,non-crystallizable
Train22195,non-crystallizable
Train22209,non-crystallizable
Train22215,non-crystallizable
Train22216,non-crystallizable
Train22227,non-crystallizable
Train22231,non-crystallizable
Train22248,non-crystallizable
Train22251,non-crystallizable
Train22259,non-crystallizable
Train22262,non-crystallizable
Train22263,non-crystallizable
Train22264,non-crystallizable
Train22267,non-crystallizable
Train22272,non-crystallizable
Train22276,non-crystallizable
Train22280,non-crystallizable
Train22281,non-crystallizable
Train22295,non-crystallizable
Train22296,non-crystallizable
Train22297,non-crystallizable
Train22301,non-crystallizable
Train22309,non-crystallizable
Train22312,non-crystallizable
Train22316,non-crystallizable
Train22317,non-crystallizable
Train22324,non-crystallizable
Train22326,non-crystallizable
Train22327,non-crystallizable
Train22345,non-crystallizable
Train22350,non-crystallizable
Train22353,non-crystallizable
Train22356,non-crystallizable
Train22358,non-crystallizable
Train22365,non-crystallizable
Train22366,non-crystallizable
Train22372,non-crystallizable
Train22379,non-crystallizable
Train22380,non-crystallizable
Train22388,non-crystallizable
Train22394,non-crystallizable
Train22398,non-crystallizable
Train22400,non-crystallizable
Train22401,non-crystallizable
Train22402,non-crystallizable
Train22405,non-crystallizable
Train22406,non-crystallizable
Train22408,non-crystallizable
Train22411,non-crystallizable
Train22428,non-crystallizable
Train22441,non-crystallizable
Train22442,non-crystallizable
Train22444,non-crystallizable
Train22446,non-crystallizable
Train22447,non-crystallizable
Train22451,non-crystallizable
Train22453,non-crystallizable
Train22457,non-crystallizable
Train22461,non-crystallizable
Train22463,non-crystallizable
Train22476,non-crystallizable
Train22477,non-crystallizable
Train22486,non-crystallizable
Train22490,non-crystallizable
Train22503,non-crystallizable
Train22504,non-crystallizable
Train22519,non-crystallizable
Train22525,non-crystallizable
Train22528,non-crystallizable
Train22530,non-crystallizable
Train22534,non-crystallizable
Train22539,non-crystallizable
Train22554,non-crystallizable
Train22557,non-crystallizable
Train22578,non-crystallizable
Train22581,non-crystallizable
Train22585,non-crystallizable
Train22586,non-crystallizable
Train22589,non-crystallizable
Train22596,non-crystallizable
Train22605,non-crystallizable
Train22607,non-crystallizable
Train22608,non-crystallizable
Train22609,non-crystallizable
Train22610,non-crystallizable
Train22617,non-crystallizable
Train22625,non-crystallizable
Train22627,non-crystallizable
Train22631,non-crystallizable
Train22632,non-crystallizable
Train22640,non-crystallizable
Train22641,non-crystallizable
Train22645,non-crystallizable
Train22648,non-crystallizable
Train22656,non-crystallizable
Train22658,non-crystallizable
Train22668,non-crystallizable
Train22672,non-crystallizable
Train22674,non-crystallizable
Train22676,non-crystallizable
Train22680,non-crystallizable
Train22683,non-crystallizable
Train22693,non-crystallizable
Train22694,non-crystallizable
Train22695,non-crystallizable
Train22701,non-crystallizable
Train22702,non-crystallizable
Train22704,non-crystallizable
Train22710,non-crystallizable
Train22713,non-crystallizable
Train22719,non-crystallizable
Train22731,non-crystallizable
Train22736,non-crystallizable
Train22749,non-crystallizable
Train22751,non-crystallizable
Train22775,non-crystallizable
Train22780,non-crystallizable
Train22784,non-crystallizable
Train22789,non-crystallizable
Train22790,non-crystallizable
Train22791,non-crystallizable
Train22793,non-crystallizable
Train22794,non-crystallizable
Train22804,non-crystallizable
Train22811,non-crystallizable
Train22819,non-crystallizable
Train22824,non-crystallizable
Train22825,non-crystallizable
Train22827,non-crystallizable
Train22829,non-crystallizable
Train22830,non-crystallizable
Train22831,non-crystallizable
Train22832,non-crystallizable
Train22833,non-crystallizable
Train22834,non-crystallizable
Train22835,non-crystallizable
Train22836,non-crystallizable
Train22837,non-crystallizable
Train22839,non-crystallizable
Train22840,non-crystallizable
Train22841,non-crystallizable
Train22842,non-crystallizable
Train22844,non-crystallizable
Train22846,non-crystallizable
Train22847,non-crystallizable
Train22848,non-crystallizable
Train22850,non-crystallizable
Train22851,non-crystallizable
Train22852,non-crystallizable
Train22853,non-crystallizable
Train22854,non-crystallizable
Train22856,non-crystallizable
Train22857,non-crystallizable
Train22858,non-crystallizable
Train22859,non-crystallizable
Train22861,non-crystallizable
Train22862,non-crystallizable
Train22864,non-crystallizable
Train22865,non-crystallizable
Train22867,non-crystallizable
Train22868,non-crystallizable
Train22871,non-crystallizable
Train22872,non-crystallizable
Train22873,non-crystallizable
Train22874,non-crystallizable
Train22876,non-crystallizable
Train22877,non-crystallizable
Train22880,non-crystallizable
Train22881,non-crystallizable
Train22882,non-crystallizable
Train22883,non-crystallizable
Train22884,non-crystallizable
Train22885,non-crystallizable
Train22886,non-crystallizable
Train22888,non-crystallizable
Train22889,non-crystallizable
Train22890,non-crystallizable
Train22891,non-crystallizable
Train22892,non-crystallizable
Train22895,non-crystallizable
Train22896,non-crystallizable
Train22897,non-crystallizable
Train22898,non-crystallizable
Train22901,non-crystallizable
Train22902,non-crystallizable
Train22903,non-crystallizable
Train22904,non-crystallizable
Train22905,non-crystallizable
Train22906,non-crystallizable
Train22908,non-crystallizable
Train22909,non-crystallizable
Train22910,non-crystallizable
Train22913,non-crystallizable
Train22914,non-crystallizable
Train22916,non-crystallizable
Train22920,non-crystallizable
Train22921,non-crystallizable
Train22922,non-crystallizable
Train22923,non-crystallizable
Train22924,non-crystallizable
Train22925,non-crystallizable
Train22926,non-crystallizable
Train22928,non-crystallizable
Train22929,non-crystallizable
Train22930,non-crystallizable
Train22931,non-crystallizable
Train22932,non-crystallizable
Train22933,non-crystallizable
Train22934,non-crystallizable
Train22935,non-crystallizable
Train22937,non-crystallizable
Train22938,non-crystallizable
Train22940,non-crystallizable
Train22941,non-crystallizable
Train22942,non-crystallizable
Train22943,non-crystallizable
Train22944,non-crystallizable
Train22945,non-crystallizable
Train22946,non-crystallizable
Train22947,non-crystallizable
Train22948,non-crystallizable
Train22949,non-crystallizable
Train22950,non-crystallizable
Train22952,non-crystallizable
Train22953,non-crystallizable
Train22954,non-crystallizable
Train22955,non-crystallizable
Train22956,non-crystallizable
Train22957,non-crystallizable
Train22958,non-crystallizable
Train22959,non-crystallizable
Train22960,non-crystallizable
Train22962,non-crystallizable
Train22963,non-crystallizable
Train22964,non-crystallizable
Train22969,non-crystallizable
Train22986,non-crystallizable
Train22988,non-crystallizable
Train22991,non-crystallizable
Train22993,non-crystallizable
Train22994,non-crystallizable
Train22997,non-crystallizable
Train23001,non-crystallizable
Train23002,non-crystallizable
Train23004,non-crystallizable
Train23010,non-crystallizable
Train23012,non-crystallizable
Train23013,non-crystallizable
Train23018,non-crystallizable
Train23027,non-crystallizable
Train23033,non-crystallizable
Train23034,non-crystallizable
Train23049,non-crystallizable
Train23051,non-crystallizable
Train23055,non-crystallizable
Train23056,non-crystallizable
Train23058,non-crystallizable
Train23059,non-crystallizable
Train23063,non-crystallizable
Train23069,non-crystallizable
Train23073,non-crystallizable
Train23078,non-crystallizable
Train23080,non-crystallizable
